geo_code,year,naics,jobs
3553005,2001,81,4000.0
3553005,2001,91,6170.0
3553040,2001,11,0.0
3553040,2001,21,0.0
3553040,2001,22,0.0
3553040,2001,23,0.0
3553040,2001,31-33,0.0
3553040,2001,41,0.0
3553040,2001,44-45,0.0
3553040,2001,48-49,0.0
3553040,2001,51,0.0
3553040,2001,52,0.0
3553040,2001,53,0.0
3553040,2001,54,0.0
3553040,2001,55,0.0
3553040,2001,56,0.0
3553040,2001,61,0.0
3553040,2001,62,0.0
3553040,2001,71,0.0
3553040,2001,72,10.0
3553040,2001,81,0.0
3553040,2001,91,10.0
3554001,2001,11,0.0
3554001,2001,21,15.0
3554001,2001,22,0.0
3554001,2001,23,40.0
3554001,2001,31-33,25.0
3554001,2001,41,10.0
3554001,2001,44-45,20.0
3554001,2001,48-49,20.0
3554001,2001,51,20.0
3554001,2001,52,10.0
3554001,2001,53,0.0
3554001,2001,54,10.0
3554001,2001,55,0.0
3554001,2001,56,0.0
3554001,2001,61,20.0
3554001,2001,62,45.0
3554001,2001,71,0.0
3554001,2001,72,0.0
3554001,2001,81,15.0
3554001,2001,91,15.0
3554006,2001,11,0.0
3554006,2001,21,10.0
3554006,2001,22,0.0
3554006,2001,23,0.0
3554006,2001,31-33,0.0
3554006,2001,41,0.0
3554006,2001,44-45,35.0
3554006,2001,48-49,25.0
3554006,2001,51,10.0
3554006,2001,52,0.0
3554006,2001,53,0.0
3554006,2001,54,0.0
3554006,2001,55,0.0
3554006,2001,56,10.0
3554006,2001,61,10.0
3554006,2001,62,0.0
3554006,2001,71,10.0
3554006,2001,72,15.0
3554006,2001,81,0.0
3554006,2001,91,10.0
3554008,2001,11,0.0
3554008,2001,21,10.0
3554008,2001,22,10.0
3554008,2001,23,60.0
3554008,2001,31-33,55.0
3554008,2001,41,25.0
3554008,2001,44-45,60.0
3554008,2001,48-49,45.0
3554008,2001,51,0.0
3554008,2001,52,10.0
3554008,2001,53,10.0
3554008,2001,54,20.0
3554008,2001,55,0.0
3554008,2001,56,10.0
3554008,2001,61,10.0
3554008,2001,62,20.0
3554008,2001,71,0.0
3554008,2001,72,80.0
3554008,2001,81,15.0
3554008,2001,91,10.0
3554014,2001,11,0.0
3554014,2001,21,0.0
3554014,2001,22,0.0
3554014,2001,23,30.0
3554014,2001,31-33,15.0
3554014,2001,41,25.0
3554014,2001,44-45,35.0
3554014,2001,48-49,0.0
3554014,2001,51,0.0
3554014,2001,52,0.0
3554014,2001,53,10.0
3554014,2001,54,25.0
3554014,2001,55,0.0
3554014,2001,56,10.0
3554014,2001,61,25.0
3554014,2001,62,35.0
3554014,2001,71,0.0
3554014,2001,72,25.0
3554014,2001,81,20.0
3554014,2001,91,10.0
3554021,2001,11,40.0
3554021,2001,21,0.0
3554021,2001,22,0.0
3554021,2001,23,20.0
3554021,2001,31-33,20.0
3554021,2001,41,10.0
3554021,2001,44-45,45.0
3554021,2001,48-49,25.0
3554021,2001,51,10.0
3554021,2001,52,10.0
3554021,2001,53,0.0
3554021,2001,54,10.0
3554021,2001,55,0.0
3554021,2001,56,10.0
3554021,2001,61,35.0
3554021,2001,62,25.0
3554021,2001,71,0.0
3554021,2001,72,20.0
3554021,2001,81,0.0
3554021,2001,91,30.0
3554024,2001,11,55.0
3554024,2001,21,0.0
3554024,2001,22,0.0
3554024,2001,23,10.0
3554024,2001,31-33,0.0
3554024,2001,41,0.0
3554024,2001,44-45,15.0
3554024,2001,48-49,15.0
3554024,2001,51,10.0
3554024,2001,52,0.0
3554024,2001,53,0.0
3554024,2001,54,0.0
3554024,2001,55,0.0
3554024,2001,56,0.0
3554024,2001,61,20.0
3554024,2001,62,30.0
3554024,2001,71,0.0
3554024,2001,72,10.0
3554024,2001,81,10.0
3554024,2001,91,10.0
3554026,2001,11,25.0
3554026,2001,21,0.0
3554026,2001,22,0.0
3554026,2001,23,35.0
3554026,2001,31-33,15.0
3554026,2001,41,15.0
3554026,2001,44-45,40.0
3554026,2001,48-49,60.0
3554026,2001,51,0.0
3554026,2001,52,0.0
3554026,2001,53,10.0
3554026,2001,54,0.0
3554026,2001,55,0.0
3554026,2001,56,0.0
3554026,2001,61,20.0
3554026,2001,62,25.0
3554026,2001,71,10.0
3554026,2001,72,35.0
3554026,2001,81,25.0
3554026,2001,91,0.0
3554029,2001,11,35.0
3554029,2001,21,0.0
3554029,2001,22,0.0
3554029,2001,23,25.0
3554029,2001,31-33,30.0
3554029,2001,41,0.0
3554029,2001,44-45,20.0
3554029,2001,48-49,10.0
3554029,2001,51,0.0
3554029,2001,52,0.0
3554029,2001,53,10.0
3554029,2001,54,10.0
3554029,2001,55,0.0
3554029,2001,56,0.0
3554029,2001,61,15.0
3554029,2001,62,15.0
3554029,2001,71,0.0
3554029,2001,72,0.0
3554029,2001,81,0.0
3554029,2001,91,0.0
3554032,2001,11,65.0
3554032,2001,21,0.0
3554032,2001,22,0.0
3554032,2001,23,0.0
3554032,2001,31-33,0.0
3554032,2001,41,0.0
3554032,2001,44-45,10.0
3554032,2001,48-49,0.0
3554032,2001,51,0.0
3554032,2001,52,0.0
3554032,2001,53,0.0
3554032,2001,54,0.0
3554032,2001,55,0.0
3554032,2001,56,0.0
3554032,2001,61,0.0
3554032,2001,62,10.0
3554032,2001,71,0.0
3554032,2001,72,0.0
3554032,2001,81,0.0
3554032,2001,91,0.0
3554034,2001,11,10.0
3554034,2001,21,0.0
3554034,2001,22,0.0
3554034,2001,23,15.0
3554034,2001,31-33,35.0
3554034,2001,41,0.0
3554034,2001,44-45,25.0
3554034,2001,48-49,0.0
3554034,2001,51,15.0
3554034,2001,52,0.0
3554034,2001,53,0.0
3554034,2001,54,0.0
3554034,2001,55,0.0
3554034,2001,56,0.0
3554034,2001,61,0.0
3554034,2001,62,0.0
3554034,2001,71,0.0
3554034,2001,72,0.0
3554034,2001,81,10.0
3554034,2001,91,0.0
3554036,2001,11,125.0
3554036,2001,21,10.0
3554036,2001,22,0.0
3554036,2001,23,45.0
3554036,2001,31-33,95.0
3554036,2001,41,50.0
3554036,2001,44-45,55.0
3554036,2001,48-49,50.0
3554036,2001,51,10.0
3554036,2001,52,0.0
3554036,2001,53,0.0
3554036,2001,54,0.0
3554036,2001,55,0.0
3554036,2001,56,20.0
3554036,2001,61,75.0
3554036,2001,62,40.0
3554036,2001,71,0.0
3554036,2001,72,20.0
3554036,2001,81,35.0
3554036,2001,91,10.0
3554038,2001,11,10.0
3554038,2001,21,0.0
3554038,2001,22,0.0
3554038,2001,23,0.0
3554038,2001,31-33,10.0
3554038,2001,41,10.0
3554038,2001,44-45,0.0
3554038,2001,48-49,15.0
3554038,2001,51,10.0
3554038,2001,52,0.0
3554038,2001,53,0.0
3554038,2001,54,0.0
3554038,2001,55,0.0
3554038,2001,56,0.0
3554038,2001,61,0.0
3554038,2001,62,0.0
3554038,2001,71,0.0
3554038,2001,72,10.0
3554038,2001,81,0.0
3554038,2001,91,0.0
3554042,2001,11,20.0
3554042,2001,21,0.0
3554042,2001,22,0.0
3554042,2001,23,0.0
3554042,2001,31-33,105.0
3554042,2001,41,15.0
3554042,2001,44-45,15.0
3554042,2001,48-49,0.0
3554042,2001,51,0.0
3554042,2001,52,10.0
3554042,2001,53,0.0
3554042,2001,54,0.0
3554042,2001,55,0.0
3554042,2001,56,0.0
3554042,2001,61,30.0
3554042,2001,62,20.0
3554042,2001,71,0.0
3554042,2001,72,0.0
3554042,2001,81,10.0
3554042,2001,91,10.0
3554049,2001,11,85.0
3554049,2001,21,0.0
3554049,2001,22,0.0
3554049,2001,23,20.0
3554049,2001,31-33,0.0
3554049,2001,41,10.0
3554049,2001,44-45,30.0
3554049,2001,48-49,20.0
3554049,2001,51,0.0
3554049,2001,52,10.0
3554049,2001,53,0.0
3554049,2001,54,25.0
3554049,2001,55,0.0
3554049,2001,56,0.0
3554049,2001,61,10.0
3554049,2001,62,65.0
3554049,2001,71,0.0
3554049,2001,72,15.0
3554049,2001,81,10.0
3554049,2001,91,0.0
3554052,2001,11,35.0
3554052,2001,21,0.0
3554052,2001,22,0.0
3554052,2001,23,25.0
3554052,2001,31-33,120.0
3554052,2001,41,10.0
3554052,2001,44-45,75.0
3554052,2001,48-49,80.0
3554052,2001,51,10.0
3554052,2001,52,10.0
3554052,2001,53,0.0
3554052,2001,54,10.0
3554052,2001,55,10.0
3554052,2001,56,20.0
3554052,2001,61,50.0
3554052,2001,62,80.0
3554052,2001,71,0.0
3554052,2001,72,50.0
3554052,2001,81,50.0
3554052,2001,91,60.0
3554054,2001,11,20.0
3554054,2001,21,0.0
3554054,2001,22,0.0
3554054,2001,23,20.0
3554054,2001,31-33,15.0
3554054,2001,41,10.0
3554054,2001,44-45,20.0
3554054,2001,48-49,50.0
3554054,2001,51,0.0
3554054,2001,52,0.0
3554054,2001,53,0.0
3554054,2001,54,10.0
3554054,2001,55,0.0
3554054,2001,56,15.0
3554054,2001,61,0.0
3554054,2001,62,30.0
3554054,2001,71,0.0
3554054,2001,72,10.0
3554054,2001,81,10.0
3554054,2001,91,0.0
3554056,2001,11,10.0
3554056,2001,21,10.0
3554056,2001,22,0.0
3554056,2001,23,10.0
3554056,2001,31-33,15.0
3554056,2001,41,0.0
3554056,2001,44-45,0.0
3554056,2001,48-49,0.0
3554056,2001,51,0.0
3554056,2001,52,0.0
3554056,2001,53,0.0
3554056,2001,54,10.0
3554056,2001,55,0.0
3554056,2001,56,0.0
3554056,2001,61,10.0
3554056,2001,62,10.0
3554056,2001,71,0.0
3554056,2001,72,15.0
3554056,2001,81,10.0
3554056,2001,91,10.0
3554057,2001,11,0.0
3554057,2001,21,0.0
3554057,2001,22,0.0
3554057,2001,23,0.0
3554057,2001,31-33,0.0
3554057,2001,41,0.0
3554057,2001,44-45,0.0
3554057,2001,48-49,0.0
3554057,2001,51,0.0
3554057,2001,52,0.0
3554057,2001,53,0.0
3554057,2001,54,0.0
3554057,2001,55,0.0
3554057,2001,56,10.0
3554057,2001,61,0.0
3554057,2001,62,10.0
3554057,2001,71,0.0
3554057,2001,72,0.0
3554057,2001,81,0.0
3554057,2001,91,10.0
3554058,2001,11,0.0
3554058,2001,21,50.0
3554058,2001,22,0.0
3554058,2001,23,25.0
3554058,2001,31-33,15.0
3554058,2001,41,10.0
3554058,2001,44-45,10.0
3554058,2001,48-49,30.0
3554058,2001,51,15.0
3554058,2001,52,10.0
3554058,2001,53,0.0
3554058,2001,54,25.0
3554058,2001,55,0.0
3554058,2001,56,0.0
3554058,2001,61,30.0
3554058,2001,62,20.0
3554058,2001,71,0.0
3554058,2001,72,15.0
3554058,2001,81,0.0
3554058,2001,91,10.0
3554062,2001,11,10.0
3554062,2001,21,35.0
3554062,2001,22,0.0
3554062,2001,23,55.0
3554062,2001,31-33,30.0
3554062,2001,41,0.0
3554062,2001,44-45,25.0
3554062,2001,48-49,35.0
3554062,2001,51,10.0
3554062,2001,52,10.0
3554062,2001,53,15.0
3554062,2001,54,0.0
3554062,2001,55,0.0
3554062,2001,56,0.0
3554062,2001,61,10.0
3554062,2001,62,25.0
3554062,2001,71,0.0
3554062,2001,72,15.0
3554062,2001,81,20.0
3554062,2001,91,35.0
3554066,2001,11,0.0
3554066,2001,21,0.0
3554066,2001,22,0.0
3554066,2001,23,0.0
3554066,2001,31-33,10.0
3554066,2001,41,0.0
3554066,2001,44-45,0.0
3554066,2001,48-49,0.0
3554066,2001,51,0.0
3554066,2001,52,0.0
3554066,2001,53,0.0
3554066,2001,54,0.0
3554066,2001,55,0.0
3554066,2001,56,0.0
3554066,2001,61,0.0
3554066,2001,62,0.0
3554066,2001,71,0.0
3554066,2001,72,10.0
3554066,2001,81,0.0
3554066,2001,91,0.0
3554068,2001,11,60.0
3554068,2001,21,290.0
3554068,2001,22,65.0
3554068,2001,23,170.0
3554068,2001,31-33,170.0
3554068,2001,41,135.0
3554068,2001,44-45,455.0
3554068,2001,48-49,105.0
3554068,2001,51,80.0
3554068,2001,52,105.0
3554068,2001,53,80.0
3554068,2001,54,120.0
3554068,2001,55,0.0
3554068,2001,56,85.0
3554068,2001,61,365.0
3554068,2001,62,555.0
3554068,2001,71,60.0
3554068,2001,72,320.0
3554068,2001,81,180.0
3554068,2001,91,300.0
3554094,2001,11,250.0
3554094,2001,21,35.0
3554094,2001,22,10.0
3554094,2001,23,155.0
3554094,2001,31-33,115.0
3554094,2001,41,20.0
3554094,2001,44-45,80.0
3554094,2001,48-49,140.0
3554094,2001,51,50.0
3554094,2001,52,15.0
3554094,2001,53,25.0
3554094,2001,54,80.0
3554094,2001,55,0.0
3554094,2001,56,55.0
3554094,2001,61,35.0
3554094,2001,62,110.0
3554094,2001,71,25.0
3554094,2001,72,100.0
3554094,2001,81,35.0
3554094,2001,91,70.0
3556014,2001,11,130.0
3556014,2001,21,130.0
3556014,2001,22,25.0
3556014,2001,23,95.0
3556014,2001,31-33,75.0
3556014,2001,41,0.0
3556014,2001,44-45,140.0
3556014,2001,48-49,65.0
3556014,2001,51,15.0
3556014,2001,52,15.0
3556014,2001,53,0.0
3556014,2001,54,15.0
3556014,2001,55,0.0
3556014,2001,56,60.0
3556014,2001,61,75.0
3556014,2001,62,125.0
3556014,2001,71,0.0
3556014,2001,72,60.0
3556014,2001,81,100.0
3556014,2001,91,80.0
3556027,2001,11,465.0
3556027,2001,21,2595.0
3556027,2001,22,250.0
3556027,2001,23,1460.0
3556027,2001,31-33,1255.0
3556027,2001,41,705.0
3556027,2001,44-45,2970.0
3556027,2001,48-49,1085.0
3556027,2001,51,465.0
3556027,2001,52,495.0
3556027,2001,53,235.0
3556027,2001,54,790.0
3556027,2001,55,0.0
3556027,2001,56,655.0
3556027,2001,61,1605.0
3556027,2001,62,2260.0
3556027,2001,71,275.0
3556027,2001,72,1520.0
3556027,2001,81,1005.0
3556027,2001,91,1095.0
3556031,2001,11,145.0
3556031,2001,21,80.0
3556031,2001,22,30.0
3556031,2001,23,120.0
3556031,2001,31-33,465.0
3556031,2001,41,0.0
3556031,2001,44-45,280.0
3556031,2001,48-49,70.0
3556031,2001,51,20.0
3556031,2001,52,40.0
3556031,2001,53,10.0
3556031,2001,54,10.0
3556031,2001,55,10.0
3556031,2001,56,70.0
3556031,2001,61,235.0
3556031,2001,62,320.0
3556031,2001,71,10.0
3556031,2001,72,155.0
3556031,2001,81,105.0
3556031,2001,91,195.0
3556042,2001,11,135.0
3556042,2001,21,10.0
3556042,2001,22,30.0
3556042,2001,23,145.0
3556042,2001,31-33,410.0
3556042,2001,41,85.0
3556042,2001,44-45,370.0
3556042,2001,48-49,225.0
3556042,2001,51,55.0
3556042,2001,52,35.0
3556042,2001,53,35.0
3556042,2001,54,95.0
3556042,2001,55,0.0
3556042,2001,56,130.0
3556042,2001,61,180.0
3556042,2001,62,310.0
3556042,2001,71,10.0
3556042,2001,72,225.0
3556042,2001,81,90.0
3556042,2001,91,215.0
3556048,2001,11,20.0
3556048,2001,21,0.0
3556048,2001,22,10.0
3556048,2001,23,65.0
3556048,2001,31-33,315.0
3556048,2001,41,0.0
3556048,2001,44-45,70.0
3556048,2001,48-49,55.0
3556048,2001,51,15.0
3556048,2001,52,35.0
3556048,2001,53,0.0
3556048,2001,54,10.0
3556048,2001,55,0.0
3556048,2001,56,40.0
3556048,2001,61,35.0
3556048,2001,62,110.0
3556048,2001,71,0.0
3556048,2001,72,75.0
3556048,2001,81,20.0
3556048,2001,91,20.0
3556052,2001,11,25.0
3556052,2001,21,0.0
3556052,2001,22,0.0
3556052,2001,23,10.0
3556052,2001,31-33,70.0
3556052,2001,41,10.0
3556052,2001,44-45,25.0
3556052,2001,48-49,20.0
3556052,2001,51,0.0
3556052,2001,52,0.0
3556052,2001,53,0.0
3556052,2001,54,10.0
3556052,2001,55,0.0
3556052,2001,56,0.0
3556052,2001,61,25.0
3556052,2001,62,10.0
3556052,2001,71,10.0
3556052,2001,72,10.0
3556052,2001,81,15.0
3556052,2001,91,20.0
3556056,2001,11,50.0
3556056,2001,21,10.0
3556056,2001,22,20.0
3556056,2001,23,25.0
3556056,2001,31-33,100.0
3556056,2001,41,30.0
3556056,2001,44-45,65.0
3556056,2001,48-49,30.0
3556056,2001,51,0.0
3556056,2001,52,0.0
3556056,2001,53,0.0
3556056,2001,54,10.0
3556056,2001,55,0.0
3556056,2001,56,10.0
3556056,2001,61,45.0
3556056,2001,62,65.0
3556056,2001,71,10.0
3556056,2001,72,25.0
3556056,2001,81,20.0
3556056,2001,91,0.0
3556066,2001,11,180.0
3556066,2001,21,65.0
3556066,2001,22,100.0
3556066,2001,23,215.0
3556066,2001,31-33,900.0
3556066,2001,41,100.0
3556066,2001,44-45,675.0
3556066,2001,48-49,200.0
3556066,2001,51,80.0
3556066,2001,52,90.0
3556066,2001,53,35.0
3556066,2001,54,90.0
3556066,2001,55,0.0
3556066,2001,56,110.0
3556066,2001,61,345.0
3556066,2001,62,530.0
3556066,2001,71,25.0
3556066,2001,72,320.0
3556066,2001,81,230.0
3556066,2001,91,120.0
3556070,2001,11,45.0
3556070,2001,21,0.0
3556070,2001,22,0.0
3556070,2001,23,25.0
3556070,2001,31-33,85.0
3556070,2001,41,0.0
3556070,2001,44-45,45.0
3556070,2001,48-49,60.0
3556070,2001,51,10.0
3556070,2001,52,25.0
3556070,2001,53,20.0
3556070,2001,54,0.0
3556070,2001,55,0.0
3556070,2001,56,0.0
3556070,2001,61,15.0
3556070,2001,62,50.0
3556070,2001,71,0.0
3556070,2001,72,35.0
3556070,2001,81,50.0
3556070,2001,91,10.0
3556073,2001,11,0.0
3556073,2001,21,0.0
3556073,2001,22,0.0
3556073,2001,23,10.0
3556073,2001,31-33,35.0
3556073,2001,41,0.0
3556073,2001,44-45,15.0
3556073,2001,48-49,10.0
3556073,2001,51,0.0
3556073,2001,52,15.0
3556073,2001,53,0.0
3556073,2001,54,0.0
3556073,2001,55,0.0
3556073,2001,56,0.0
3556073,2001,61,0.0
3556073,2001,62,15.0
3556073,2001,71,0.0
3556073,2001,72,0.0
3556073,2001,81,0.0
3556073,2001,91,15.0
3556076,2001,11,255.0
3556076,2001,21,0.0
3556076,2001,22,30.0
3556076,2001,23,240.0
3556076,2001,31-33,670.0
3556076,2001,41,50.0
3556076,2001,44-45,440.0
3556076,2001,48-49,200.0
3556076,2001,51,15.0
3556076,2001,52,120.0
3556076,2001,53,25.0
3556076,2001,54,55.0
3556076,2001,55,0.0
3556076,2001,56,55.0
3556076,2001,61,240.0
3556076,2001,62,250.0
3556076,2001,71,15.0
3556076,2001,72,330.0
3556076,2001,81,145.0
3556076,2001,91,115.0
3556077,2001,11,25.0
3556077,2001,21,0.0
3556077,2001,22,0.0
3556077,2001,23,10.0
3556077,2001,31-33,90.0
3556077,2001,41,0.0
3556077,2001,44-45,70.0
3556077,2001,48-49,45.0
3556077,2001,51,10.0
3556077,2001,52,20.0
3556077,2001,53,0.0
3556077,2001,54,0.0
3556077,2001,55,0.0
3556077,2001,56,0.0
3556077,2001,61,10.0
3556077,2001,62,20.0
3556077,2001,71,10.0
3556077,2001,72,40.0
3556077,2001,81,10.0
3556077,2001,91,10.0
3556092,2001,11,190.0
3556092,2001,21,15.0
3556092,2001,22,20.0
3556092,2001,23,115.0
3556092,2001,31-33,240.0
3556092,2001,41,20.0
3556092,2001,44-45,140.0
3556092,2001,48-49,145.0
3556092,2001,51,15.0
3556092,2001,52,15.0
3556092,2001,53,10.0
3556092,2001,54,35.0
3556092,2001,55,0.0
3556092,2001,56,15.0
3556092,2001,61,120.0
3556092,2001,62,200.0
3556092,2001,71,10.0
3556092,2001,72,55.0
3556092,2001,81,55.0
3556092,2001,91,70.0
3556093,2001,11,10.0
3556093,2001,21,0.0
3556093,2001,22,10.0
3556093,2001,23,15.0
3556093,2001,31-33,10.0
3556093,2001,41,0.0
3556093,2001,44-45,10.0
3556093,2001,48-49,10.0
3556093,2001,51,0.0
3556093,2001,52,0.0
3556093,2001,53,0.0
3556093,2001,54,0.0
3556093,2001,55,0.0
3556093,2001,56,0.0
3556093,2001,61,10.0
3556093,2001,62,35.0
3556093,2001,71,0.0
3556093,2001,72,10.0
3556093,2001,81,10.0
3556093,2001,91,15.0
3557001,2001,11,10.0
3557001,2001,21,10.0
3557001,2001,22,0.0
3557001,2001,23,30.0
3557001,2001,31-33,0.0
3557001,2001,41,0.0
3557001,2001,44-45,15.0
3557001,2001,48-49,10.0
3557001,2001,51,10.0
3557001,2001,52,0.0
3557001,2001,53,0.0
3557001,2001,54,0.0
3557001,2001,55,0.0
3557001,2001,56,0.0
3557001,2001,61,0.0
3557001,2001,62,15.0
3557001,2001,71,0.0
3557001,2001,72,15.0
3557001,2001,81,0.0
3557001,2001,91,10.0
3557004,2001,11,10.0
3557004,2001,21,0.0
3557004,2001,22,0.0
3557004,2001,23,55.0
3557004,2001,31-33,0.0
3557004,2001,41,0.0
3557004,2001,44-45,10.0
3557004,2001,48-49,20.0
3557004,2001,51,0.0
3557004,2001,52,0.0
3557004,2001,53,0.0
3557004,2001,54,0.0
3557004,2001,55,0.0
3557004,2001,56,0.0
3557004,2001,61,20.0
3557004,2001,62,0.0
3557004,2001,71,0.0
3557004,2001,72,10.0
3557004,2001,81,0.0
3557004,2001,91,0.0
3557006,2001,11,0.0
3557006,2001,21,0.0
3557006,2001,22,0.0
3557006,2001,23,20.0
3557006,2001,31-33,15.0
3557006,2001,41,0.0
3557006,2001,44-45,0.0
3557006,2001,48-49,15.0
3557006,2001,51,0.0
3557006,2001,52,0.0
3557006,2001,53,0.0
3557006,2001,54,0.0
3557006,2001,55,0.0
3557006,2001,56,0.0
3557006,2001,61,15.0
3557006,2001,62,10.0
3557006,2001,71,10.0
3557006,2001,72,20.0
3557006,2001,81,0.0
3557006,2001,91,0.0
3557008,2001,11,50.0
3557008,2001,21,20.0
3557008,2001,22,0.0
3557008,2001,23,40.0
3557008,2001,31-33,60.0
3557008,2001,41,0.0
3557008,2001,44-45,65.0
3557008,2001,48-49,65.0
3557008,2001,51,0.0
3557008,2001,52,10.0
3557008,2001,53,10.0
3557008,2001,54,20.0
3557008,2001,55,0.0
3557008,2001,56,0.0
3557008,2001,61,75.0
3557008,2001,62,35.0
3557008,2001,71,20.0
3557008,2001,72,30.0
3557008,2001,81,65.0
3557008,2001,91,30.0
3557011,2001,11,10.0
3557011,2001,21,10.0
3557011,2001,22,0.0
3557011,2001,23,65.0
3557011,2001,31-33,60.0
3557011,2001,41,15.0
3557011,2001,44-45,75.0
3557011,2001,48-49,25.0
3557011,2001,51,0.0
3557011,2001,52,15.0
3557011,2001,53,0.0
3557011,2001,54,10.0
3557011,2001,55,10.0
3557011,2001,56,25.0
3557011,2001,61,25.0
3557011,2001,62,40.0
3557011,2001,71,10.0
3557011,2001,72,25.0
3557011,2001,81,15.0
3557011,2001,91,80.0
3557014,2001,11,10.0
3557014,2001,21,0.0
3557014,2001,22,0.0
3557014,2001,23,20.0
3557014,2001,31-33,35.0
3557014,2001,41,10.0
3557014,2001,44-45,10.0
3557014,2001,48-49,35.0
3557014,2001,51,0.0
3557014,2001,52,10.0
3557014,2001,53,0.0
3557014,2001,54,10.0
3557014,2001,55,0.0
3557014,2001,56,10.0
3557014,2001,61,10.0
3557014,2001,62,25.0
3557014,2001,71,20.0
3557014,2001,72,20.0
3557014,2001,81,25.0
3557014,2001,91,15.0
3557016,2001,11,40.0
3557016,2001,21,10.0
3557016,2001,22,0.0
3557016,2001,23,30.0
3557016,2001,31-33,10.0
3557016,2001,41,10.0
3557016,2001,44-45,20.0
3557016,2001,48-49,40.0
3557016,2001,51,0.0
3557016,2001,52,10.0
3557016,2001,53,0.0
3557016,2001,54,10.0
3557016,2001,55,0.0
3557016,2001,56,0.0
3557016,2001,61,15.0
3557016,2001,62,25.0
3557016,2001,71,0.0
3557016,2001,72,10.0
3557016,2001,81,10.0
3557016,2001,91,10.0
3557019,2001,11,85.0
3557019,2001,21,10.0
3557019,2001,22,0.0
3557019,2001,23,10.0
3557019,2001,31-33,35.0
3557019,2001,41,0.0
3557019,2001,44-45,45.0
3557019,2001,48-49,30.0
3557019,2001,51,0.0
3557019,2001,52,0.0
3557019,2001,53,10.0
3557019,2001,54,0.0
3557019,2001,55,0.0
3557019,2001,56,0.0
3557019,2001,61,30.0
3557019,2001,62,10.0
3557019,2001,71,0.0
3557019,2001,72,20.0
3557019,2001,81,20.0
3557019,2001,91,20.0
3557021,2001,11,15.0
3557021,2001,21,20.0
3557021,2001,22,0.0
3557021,2001,23,30.0
3557021,2001,31-33,20.0
3557021,2001,41,0.0
3557021,2001,44-45,65.0
3557021,2001,48-49,15.0
3557021,2001,51,0.0
3557021,2001,52,10.0
3557021,2001,53,0.0
3557021,2001,54,15.0
3557021,2001,55,0.0
3557021,2001,56,0.0
3557021,2001,61,10.0
3557021,2001,62,25.0
3557021,2001,71,0.0
3557021,2001,72,20.0
3557021,2001,81,20.0
3557021,2001,91,10.0
3557026,2001,11,10.0
3557026,2001,21,0.0
3557026,2001,22,0.0
3557026,2001,23,0.0
3557026,2001,31-33,0.0
3557026,2001,41,0.0
3557026,2001,44-45,10.0
3557026,2001,48-49,0.0
3557026,2001,51,0.0
3557026,2001,52,0.0
3557026,2001,53,0.0
3557026,2001,54,0.0
3557026,2001,55,0.0
3557026,2001,56,0.0
3557026,2001,61,0.0
3557026,2001,62,0.0
3557026,2001,71,0.0
3557026,2001,72,0.0
3557026,2001,81,0.0
3557026,2001,91,20.0
3557028,2001,11,10.0
3557028,2001,21,15.0
3557028,2001,22,20.0
3557028,2001,23,25.0
3557028,2001,31-33,135.0
3557028,2001,41,20.0
3557028,2001,44-45,95.0
3557028,2001,48-49,15.0
3557028,2001,51,0.0
3557028,2001,52,10.0
3557028,2001,53,0.0
3557028,2001,54,30.0
3557028,2001,55,0.0
3557028,2001,56,10.0
3557028,2001,61,25.0
3557028,2001,62,85.0
3557028,2001,71,0.0
3557028,2001,72,25.0
3557028,2001,81,50.0
3557028,2001,91,0.0
3557035,2001,11,95.0
3557035,2001,21,10.0
3557035,2001,22,10.0
3557035,2001,23,95.0
3557035,2001,31-33,115.0
3557035,2001,41,0.0
3557035,2001,44-45,100.0
3557035,2001,48-49,55.0
3557035,2001,51,10.0
3557035,2001,52,10.0
3557035,2001,53,15.0
3557035,2001,54,25.0
3557035,2001,55,0.0
3557035,2001,56,30.0
3557035,2001,61,25.0
3557035,2001,62,50.0
3557035,2001,71,10.0
3557035,2001,72,105.0
3557035,2001,81,55.0
3557035,2001,91,25.0
3557038,2001,11,70.0
3557038,2001,21,25.0
3557038,2001,22,15.0
3557038,2001,23,95.0
3557038,2001,31-33,95.0
3557038,2001,41,40.0
3557038,2001,44-45,220.0
3557038,2001,48-49,65.0
3557038,2001,51,20.0
3557038,2001,52,70.0
3557038,2001,53,15.0
3557038,2001,54,45.0
3557038,2001,55,0.0
3557038,2001,56,110.0
3557038,2001,61,225.0
3557038,2001,62,225.0
3557038,2001,71,20.0
3557038,2001,72,285.0
3557038,2001,81,120.0
3557038,2001,91,130.0
3557039,2001,11,20.0
3557039,2001,21,20.0
3557039,2001,22,0.0
3557039,2001,23,20.0
3557039,2001,31-33,10.0
3557039,2001,41,10.0
3557039,2001,44-45,25.0
3557039,2001,48-49,20.0
3557039,2001,51,0.0
3557039,2001,52,15.0
3557039,2001,53,0.0
3557039,2001,54,10.0
3557039,2001,55,0.0
3557039,2001,56,0.0
3557039,2001,61,10.0
3557039,2001,62,10.0
3557039,2001,71,10.0
3557039,2001,72,50.0
3557039,2001,81,35.0
3557039,2001,91,10.0
3557040,2001,11,20.0
3557040,2001,21,20.0
3557040,2001,22,10.0
3557040,2001,23,15.0
3557040,2001,31-33,0.0
3557040,2001,41,0.0
3557040,2001,44-45,15.0
3557040,2001,48-49,15.0
